8289,she just failed to make the jump,-0.5959177865077414,0.6626314254592074
21995,sculptor and his wife are coming,0.43900855747912454,-0.9140023588557061
31179,award  for boy  who  fooled  the  invaders,-1.0154855742250815,-0.34426238569406564
35186,just fancy that...,0.1241555061669029,1.0921605499434848
36351,mother and son perish in fire,-0.6197211247767336,-0.42695265762518625
37645,7000 homeless,-0.40725553865359887,-0.991888317512613
25795,nepal-india talks,0.40416675004213504,-0.09532633691587442
47218,page 1 miscellaneous column 1,-0.6793712607237637,-0.8496671983043274
92934,beri made an error so spore still no. 1,-0.2813133897608636,0.14031228175028507
33588,mission to moscow,0.6318245938844539,0.5035373623683742
44220,30 hurt as  rock fans  fight with  police,-0.6297441288481607,0.12971585993784207
40599,the single line of defence,0.48305525203371086,-0.7497152741584477
11797,nasser gets  big  welcome in moscow,-0.06860730406491562,-0.4186152255673644
82354,onus is on architect to exercise care,0.27132252081614905,-1.0559122048103255
61415,city hall  gas leak  kos3,-0.6810433400869367,0.7895538482371429
67148,dont  be shy,-0.03045882194911304,-0.8678609463603437
6959,buses kept rolling,0.21877908123450493,1.0841228364838638
60498,saved by dead mans handle,0.17854046804535237,-0.9002090256813503
19011,abbas wants u.n. to hold a  referendum to end algerian war,0.6766646419764686,0.13525735731473734
49899,families flee craters,1.0589184456499745,0.2709005821044849
66049,historical profiles  whole-hearted devotion,-1.0744641262343313,0.28013180432987167
24175,off with the dance,-0.476890263907075,-0.3269892815225689
24024,day of decision,0.36462417369172706,0.5773468164441365
102247,massive water  project  is floated,1.0685593657397943,0.1304180928393763
34388,all the best,-0.12775313997602203,-0.9235198753322705
59287,seoul fears north raid,-0.9733309820629642,-0.3973019852599492
62610,what egypt wants from israel,0.9232348874785098,-0.37738514185748967
106956,more operators starting private schools here,0.26829484709371326,0.24638206291196674
57999,page 1 miscellaneous column 1,-0.6793712607237626,-0.8496671983043255
21907,pensioners will see tengku,0.10498011622324149,-0.17676476992853637
74278,tariff cuts to  boost asean  economic ties,0.5521566570373508,0.037555369310032734
93731,ministers take big step to get  to afta,0.43123095786743276,-0.1576694372471087
5182,parents  and  students warned,0.3074884521446937,-0.8427638032230015
50315,latest,1.0693219751238139,-0.18154928560240732
55943,page 1 miscellaneous column 1,-0.6793712607237637,-0.8496671983043274
21537,dato onn dies,0.05590044984254032,-0.7477915632393418
1590,p.c. collapses,-0.9913014185921977,0.49762270667253655
96342,cheow tong no shortage of entrepreneurs here,0.7589824859184892,-0.7820103935876979
38864,airport fogbound,-0.8210190728147916,-0.7098130431000031
38085,family of 3  wiped out  in crash,-0.8934030070166722,-0.2754778908402729
78301,literature  the window to culture,-0.9197534482278217,-0.5865357354156406
18965,memorial services,1.0893394066335977,0.07607602159579006
19766,latest,1.0693219751238145,-0.1815492856024074
94031,indonesian election campaigning begins without incident,-0.01025016694925647,-1.0747026080508497
66761,average but essential in creating culture,-0.9220477848720351,-0.6007773771965356
106035,1% gst hike to  go ahead,0.9421511671959953,0.4209592684523539
64983,quote,0.8116346968931715,-0.7480012070797541
107673,growth forecast this year  cut to  2.5%-4.5%,0.3785832418721963,-0.4653973992420153
25815,g.p. warning to -all spectators,-0.8493202811807726,-0.633405542763309
1733,hb strike nicollacts,-0.8905039124608765,0.31084852383837064
10654,malayas moderation plea to indonesia,-0.261110884815421,0.952740850775405
43694,a bold  thomas  cup  gamble  by  malaysia,0.7635794100060902,0.5981641406936742
48593,freedom dash in berlin,1.0465004143510601,0.2974201537234241
48218,mine kills cop,-0.9607024494685296,0.22883747692816708
74102,no change  in  working hours,-0.26986044762142514,0.8709697330773021
45113,n-service no parttime for varsity undergrads,0.24573244800572652,-1.0657057364150027
100174,jakarta  meets reform  targets,0.9632959582036261,0.2813973086696063
52172,2 a.m. chimes,1.0670225782948553,0.3024099808889193
13968,blood bypasses the lungs,1.0826470731687394,0.06390525428253409
93282,national front wins prai by-election,0.4538677953449304,0.6650273241128648
102368,sias $700m plan to keep  customers connected,0.38169552853724603,0.820048488770902
253,with love from ma,-0.24093416360881356,-1.0269304079548989
45862,malaysia quits study group,0.8328024588024054,-0.568285717702397
1168,eden moves in,-0.12849350597440082,-1.065805609111296
49612,now its $253  to us dollar,-1.0120275768131308,-0.38277382373642566
60480,assets  check  on  police officers,-0.3476586581897157,-0.4591161491357602
99902,pm renews call to japan us europe for help,0.24717556805667062,-0.298688166276454
53078,rabin flies in safely,0.5451699758959018,0.8132084128187688
111176,flyer operator loses suit,-1.0568730686437307,0.31951417386329367
105208,pm speaks up for indonesias efforts to combat terrorism,0.24397203642255544,0.8966881661246456
94920,sbc report on patten fuels rise in hk shares,0.4970286569407714,0.5681994136202231
23893,jets make mock jungle strikes,0.5667812550318951,0.6700760057530017
53216,turkish troops land in cyprus,-0.9501924000617649,0.33890940457856455
88225,govt must get to bottom of allegations by nine pm,-0.2163902019857119,-0.20616282415862378
105385,look hope for poor sight is at hand,-0.6830123443903567,-0.7304075144965992
71765,at a glance,-0.5352131570090413,-0.9718026591911096
16626,$408000  tax  claim,0.8756047206586101,-0.23003649590384614
51602,statement,1.05849944466884,-0.062024528735318135
1509,u.s. thomas cup men all set to leave,-0.37219905415090365,0.4460165583412847
59957,page 1 miscellaneous column 1,-0.6793712607237636,-0.8496671983043272
103784,s-league should not be afraid of being fans no.2,0.6336684404171186,0.8529981557491075
78631,calligraphy may keep you young,0.02176667632576965,-0.7904661484741909
102499,us accuses indonesia of  hurting ties,0.123653664171547,-0.866031944656552
95820,long queues to buy licences,-0.06944379896645737,-1.0662958385131316
42105,border dispute; state of war  alert  in china,-0.17742831687222516,-0.2945885550384378
108222,lucrative access to india china,-0.16582904519064556,-0.7888618376120206
40353,guerilla siege on lebanon village,0.9355825239820272,0.5584380740378408
108556,bold moves,-1.0382531290163064,0.2895957944449934
82421,index slips,-0.8998446663746754,-0.5029793447582224
9499,two soldiers die buried alive,-0.8356453320171429,-0.3096869108990729
93380,light-up in suzhou,0.4491467308606335,-1.0139806788078198
52278,btnber ii embassy,-0.02516826038514026,-1.1085583899330398
99861,the power  of powder and paint,1.0141369604110044,0.3515220657007734
77720,singing in the rain,-0.16845655811839405,1.0822847060003749
55850,actor dies,0.33197928479243355,0.13168649966883425
105410,cellmates,-0.34102835945904997,1.0551281180716972
48562,newspapers go for $50m,0.5290769578927149,-0.9717541590095723
84961,gear up for loads of fun at times meet,0.5060019209562,0.8893448315059502
101029,rice pact with thailand soon,-0.5465634062127264,0.42579376740793623
78411,local firm gets a slice  of mrt deal,0.35513921645334817,0.39812403745631614
814,alley knife  attack  on mechanic,0.7582845797462985,0.6775344119753136
46166,second language  a must,-0.7805000677730329,0.5749767295154684
56165,fuad to meet razak,-0.7793382177551906,-0.46088792184517763
5561,laker bags all 10 aussies,0.5784300315132633,0.9460819297736174
56739,laos plot,-0.8679975492956017,-0.6700253360413497
51061,whitlam n-test protest to mao,0.7522215117196159,0.7095425496263432
85401,too much  gel too little bounce,0.9464041076498086,-0.1472716023174777
107356,last  broadcast,0.6048994549110847,0.8138857333167291
43424,treaty signed,-1.077181851800488,-0.2613082213143056
18725,farmer  slain,1.0498312193152097,0.3254552351601263
1408,hess on strike,-0.9264750419805493,-0.28164961108440717
68972,raja this is to try out second-liners,0.04686286443068406,1.005105950086764
84670,flight into fantasy,-0.977157010898945,-0.48718016613390797
10936,rendezvous at the south pole,0.9688094179927492,0.518409688112579
107825,close call with deadly dengue,-0.8809979056071849,-0.471389335284906
39079,stays as it  is  but  heavy  taxes,-1.0984132500867738,0.07973825268764008
62085,donate blood and cut heart attack risk,0.32965347265820183,-0.7542551500692931
55908,page 1 miscellaneous column 1,-0.6793712607237631,-0.8496671983043266
27482,nation  hails  aussie  defence  aid,0.5561621484174656,0.40441269909176164
55820,indira lays mny,1.026816563571805,-0.4129084343300654
91003,chandras celebrate deepavali the traditional way,-0.24663114572598682,-1.0020804612874947
11533,medan mass arrests,-0.2953761460669319,-1.0497150547869745
74649,nus seeks older staff for balance,-0.7335998274664576,-0.7638995630252614
59639,hari raya on saturday,0.9090226314082851,0.529357186110029
38044,latest i,1.069321975123812,-0.18154928560240552
18648,latest,1.0693219751238128,-0.18154928560240594
57457,and now an  orchid  named  after imelda...,-1.0968032647586563,-0.16246501687038217
99519,when love kills...,-0.7805072309718281,-0.29319705379562894
9181,malaya to  apply soon to  join the  commonwealth,-0.5012580292925997,0.5594940368660873
21565,latest,1.0693219751238123,-0.18154928560240546
50711,soames gets l bomb,-0.7559742970419713,0.17767632111009948
33919,king back this week,-0.5237119746116271,-0.3709181164735199
70863,chinese surnames  roots here there everywhere,0.4753675392972573,1.0043489227797628
9748,japan un bid,0.12424699745708809,-0.15320073761416586
109171,pm to donate his pay hikes for next 5 years to good causes,0.20711544768573,-0.5129464511521113
70816,be  grateful  your  children passed,0.5401246373969314,0.892182833339738
97557,japan aims to have detailed apec agenda,0.7389787892469988,0.6398717803539108
69713,those were the years...,-0.5568924072603314,-0.5097693080344183
24811,were in the money,0.6105257974580653,-0.8434664809359647
84251,steamers execs take pay cut,0.29384263322146037,-0.6322199960277163
19334,the  straits times  wishes  all its muslim  readers,0.8991136065121271,-0.38385760432032473
91139,develop asean brand of journalism dr yeo,0.5829148955967159,-0.7949812489230763
21657,police  warnings  ignored  for the  big bang,-0.1602561431001092,-0.39000707360885706
80332,thriving on half-days work,0.9712399758596574,0.1375552208801488
58323,malaysia-cambodia ties,-0.25334825653112214,-0.0727546544129982
96506,planes in near miss at kl airport,0.8502636275118569,-0.3025303179812782
18824,pap sweeping  changes in  party set-up,-0.012719340838559185,0.8025075396148058
25279,im most happy  says  tengku,0.09203081203949717,-0.23293773306700663
110029,liu xiang quits the race,1.041643061794002,-0.06903323446953154
74967,training to be an exponent,0.8940353657738586,0.6471067123203615
14805,hotel  man  in gun  dare  drama,0.1221187961620606,0.6126699221890046
61045,fashion preview,0.910652064951959,-0.6329431370606062
21209,baby crocs big night,-0.2548348576983241,-0.0045321333874179595
81516,making an effort to read more,0.037059511569475206,-0.07051857004245266
49145,big drug haul at jfk airport  3 am latest,0.9665497856028956,-0.17148961864672768
10637,chou approves,1.0361162246488376,0.3580367423253881
54124,dow jones,-0.8233514521715232,0.7220933295336647
95188,take pragmatic line on human rights kan seng,-0.23157147738622508,-0.9462490213474285
89089,why you may be an anorexic,0.11041877287273538,-0.6253850361782226
68080,chinese new year at its best,0.6017399768956081,0.07665220196569227
89706,burying an emperor,-0.9386496961761579,0.5927872995520915
108436,foreign docs and patients a must for spore to excel,-0.21846883748524093,0.4231675350305353
87403,bg lee in tokyo to spearhead edbs investment drive,0.13206070941951994,-0.49430868990186827
97386,govt to help sporeans buy resale flats,-0.1647857552370098,0.48035970821676033
33308,tengku for asa talks,0.28826864816124576,-0.09289792558748053
84040,trade security talks and maybe also halleys comet,0.4526754364773649,0.019527251809486668
111413,fewer tv charity shows,-0.9382041565535562,0.4265048209528121
14686,it was miss jennifer but not that jones,-0.7915434667648714,0.7473386718294004
86793,parks of pleasure,1.0972339185672502,-0.05599031779176895
31210,talks chung,0.4731853960762234,-0.09257645272591165
22675,next ri polls,0.9732483691329746,0.1029287083782217
98873,banharn to resign as  thai pm,-0.016029497848829743,-0.7266849653719549
96110,british woman found with heroin charged,-0.3101099109656022,-0.5229959991186728
98782,suharto raps prd  for trying  to topple the govt,-0.9206389301620238,0.1576749756607259
33613,second  day  of times  house  strike,0.1542524563578009,0.539813855679534
59660,holiday deaths,-0.0768836533068979,0.968544777248443
29776,freed by court then police step in,0.3326232884633289,0.375997910414412
2563,reds told use ballots not bullets,-0.12933510929488798,0.6467928460292439
43113,man who lost three  sons stops no. 4 in grand prix,0.17481195753675874,0.7021838935037319
88421,us welcomes singapores wish to  end dispute,-0.6348794369737957,0.7180230828240931
30231,china woos the tourists,0.40252956811091023,-0.6984927674506423
47975,alliance gerakan to form coalition govt in  penang,-0.18476600641437232,0.5575268938055127
53299,$lm gems grab by gunmen,1.014296312230685,0.1386965206235056
26536,just fancy that,0.12415550616690306,1.092160549943485
20996,nuclear war survivors,0.7217789693724975,0.13665540183184532
99233,tony tan also suing tang for defaming him in report,0.723695805614965,-0.7595304120951472
2405,its still wait-and-see,-0.00043644133482271006,0.0005936023919794517
71178,new union for pilots,0.6180519834266107,-0.35830824279497075
4740,miners walk out to,0.9248175484523367,-0.6059269273638299
39118,jakarta  frees 4 ships  clears  owners,-0.6688205806424177,0.6935676216397482
99845,public has to decide when to buy property,-0.7412051991324993,0.6512042938964958
17935,27000 more  voters are  on the rolls,0.19859581951263552,0.23360775726158473
78689,dap wins by-election,-1.0233016541994673,-0.146035610947025
69225,baby hippo named congxi,-0.5180412942534659,-0.9152895649460957
60092,teacher held for drugs,0.17228193985586282,-0.6543209591258845
103584,china pledges to fight terrorism,-0.6246442804909003,0.22210197408756904
106055,employers to-do list,-0.4704468826281046,-0.9664611061181855
1573,queen and inche othman,0.8034642943433686,0.7066023961203882
30182,will mr. rafiel  be the next victim ,-0.4638677481535604,-0.4466112060058924
105117,bid to kill sporean  trader in moscow,0.11295061555257077,-0.7779194340903536
58749,monod dead,0.6902949069637359,0.41731239210818255
21,found a lost flood village,0.27888717929033785,-0.6621952189369346
63561,umno youth backs  hussein  and  mahathir,-0.18503769330995967,-0.9525135173225181
82059,the poor not left behind,0.5269345197404599,0.8819724146850918
39144,toto firm  to take  over big  singapore  sweep,-0.20978518863245416,-0.47921847448347243
5606,the others  home this  week,-0.8698147236210734,-0.4268204276084776
66238,they now think its a new type of warfare,0.7902581616820847,-0.30475026610667244
108759,for young couples growing up  comes fast,0.33114224933250486,-0.9451025394818677
17581,40 passengers saved as bus catches fire,0.28984042273906724,0.4689064624886933
58009,mahathir takes  over selangor  umno,-0.7693381165113978,-0.6589067469387093
65857,latest  3 singaporeans detained,1.0650037269749577,-0.2358178198948388
59701,tokyo price index up,-0.5126469252989685,0.7736474308610385
56509,page 1 miscellaneous column 1,-0.6793712607237631,-0.8496671983043266
77197,a nightmare  burning wild,0.08010251219074384,1.1027236010244104
101321,maid charged with hurting baby,0.8488579138161317,0.5740355731683788
8918,missing girl case man is accused,0.18168264045030086,0.46026851812221375
13591,priest  talks girl  out of pagoda leap bid,0.28583400913156176,-0.13761777635449673
89401,nasa proposes manned trip to mars in 2007,-0.7030252274936234,0.795952901980472
35756,opium seizure,-0.9314407023915837,-0.5634750892842108
81986,call it mush and baloney but...,-0.20661504383613827,0.9229737229183442
1489,marshall s date,-0.28243232885296415,-0.809404779840091
60052,miss world  last-minute  walkout,0.1825218208572451,-0.8617401997538239
36208,untitled,1.103494320929251,0.0059575985643362675
67862,a bigger mandarin,0.956300756908619,0.04525723840917136
28872,tengku  truce  only  on race  issues,0.019420912888291158,-0.11400736007671998
94414,up-to-mark reservists to get earlier release from in-camp training,0.340648955402346,0.8566879179369916
44961,lee in  talks  with  sir alex  on  arms  -sales,0.2973115756289497,-0.2534877285290205
15710,tengku few changes,0.1358106723150295,0.13881036830833043
110009,wow china dazzles,-0.8023721261250039,0.2761864241947143
12003,berita harian   first  pussle  winner,0.8121384823721167,0.5215213957630019
68635,new joint  air  traffic control centre,0.4938991499813617,-0.3820857911757693
44514,dont spoil  n-day joy,0.3399133429035819,-0.8869405020557448
80086,so young  and  alive,0.20849448092141867,-0.9835375474276167
73030,bamboo green,-0.5635881356477405,0.9403351089028289
10386,port report is out,0.9285792913207113,0.19223117178986043
16691,scenic beauty no surprise tengku,0.025696781274297243,0.3377482372723214
96776,200 evacuated as hdb block pillar buckles,-0.17230866835090497,-1.049129940518254
39124,sydney battles a ring of fire,-0.8069159728484251,-0.4812736268010749
69411,road deaths reach 161,0.802633927998699,0.5003319779980826
98103,social behaviour must match prosperity says pm,0.16627804381949807,-0.5667197316556526
81820,confucius he says...,-0.1112892407329894,-0.5324889908155762
2232,motorcycle tour,-0.41884432940884375,-1.007649914882855
109491,small steady steps boost vietnams hospital care,0.2553659568707417,-0.9172042606260329
90992,meet the wacky vixens of pop,0.7331935797196305,-0.7874203422828162
50330,rostow flies in,-0.8743223512039923,0.5636604263109847
55648,$ fluctuates in europe marts,0.8639888055203894,0.6829404072398709
26706,australia will not intervene,0.8279988874859768,-0.23199082773129928
82768,new life for spore river,0.45368384255834904,-0.29643557795976094
14243,yacht must be diverted pitho is still stuck,-0.34863446993687625,1.0514514502884484
64014,world drug ring cracked,-0.8896949415400196,0.4125325006065703
110730,real estate firm sued,-0.9944566073060082,0.24962019979226857
29895,bomb  blast in  malacca  park,-0.774747910494236,0.21429363973824414
61649,asean could  replace seato  says hanoi,0.19816439454118562,-0.5598653925805559
43997,latest,1.0693219751238137,-0.1815492856024068
43594,89 mao diplomats leave cambodia,-0.7428876672973651,-0.7047116651459945
20710,merger tengkus move  london trip  to iron out some points,0.5493670627058695,0.4351577578745306
37850,women  re is  killed in  ambush,-0.5053185276665175,-0.061059799682389025
52895,red  rocket  horror,0.7402112082980589,0.13255799749683264
99589,competition hotting up but spore is prepared,-0.29086960307312293,0.18930806422150018
